pageid,title,lastrevid,talkid,city,state,score_pred
74822339,"Ransom Township, Lackawanna County, Pennsylvania",1175382305,74822340.0,Ransom Township,Lackawanna County,Stub
133862,"Harford Township, Susquehanna County, Pennsylvania",1167133009,22483357.0,Harford Township,Susquehanna County,C
132003,"Huston Township, Clearfield County, Pennsylvania",1175876805,22483121.0,Huston Township,Clearfield County,C
74850799,"North Mahoning Township, Indiana County, Pennsylvania",1175954261,74850800.0,North Mahoning Township,Indiana County,Stub
74822066,"South Newton Township, Cumberland County, Pennsylvania",1175379083,74822067.0,South Newton Township,Cumberland County,Stub
131809,"Atglen, Pennsylvania",1176483742,7651480.0,Atglen,Pennsylvania,GA
74821666,"Warsaw Township, Jefferson County, Pennsylvania",1175373641,74821667.0,Warsaw Township,Jefferson County,Stub
132118,"Fishing Creek Township, Columbia County, Pennsylvania",1167015124,11577937.0,Fishing Creek Township,Columbia County,C
131217,"Mahoning Township, Armstrong County, Pennsylvania",1171473294,7057832.0,Mahoning Township,Armstrong County,GA
132130,"Locust Township, Columbia County, Pennsylvania",1171906442,11804921.0,Locust Township,Columbia County,C
133794,"Jefferson Township, Somerset County, Pennsylvania",1167179724,10764638.0,Jefferson Township,Somerset County,GA
133748,"Jackson Township, Snyder County, Pennsylvania",1157436331,16099836.0,Jackson Township,Snyder County,C
133558,"Juniata Township, Perry County, Pennsylvania",1167287926,22483236.0,Juniata Township,Perry County,C
131803,"Union Township, Centre County, Pennsylvania",1167740014,16119251.0,Union Township,Centre County,Start
131075,"Bell Acres, Pennsylvania",1168278055,7042745.0,Bell Acres,Pennsylvania,GA
133233,"Liberty Township, Mercer County, Pennsylvania",1160603980,22620847.0,Liberty Township,Mercer County,Start
133053,"Hughestown, Pennsylvania",1176339464,11804664.0,Hughestown,Pennsylvania,C
133346,"Bryn Athyn, Pennsylvania",1157351627,10564955.0,Bryn Athyn,Pennsylvania,C
132916,"Little Beaver Township, Lawrence County, Pennsylvania",1159982808,11441412.0,Little Beaver Township,Lawrence County,C
134103,"Dyberry Township, Wayne County, Pennsylvania",1166855233,8551864.0,Dyberry Township,Wayne County,GA
134217,"Washington Township, Wyoming County, Pennsylvania",1174273168,10448195.0,Washington Township,Wyoming County,C
134044,"East Finley Township, Washington County, Pennsylvania",1177815702,7057637.0,East Finley Township,Washington County,C
131810,"Avondale, Pennsylvania",1157349435,4710750.0,Avondale,Pennsylvania,GA
74850766,"North Shenango Township, Crawford County, Pennsylvania",1175953917,74850767.0,North Shenango Township,Crawford County,Stub
133407,"Schwenksville, Pennsylvania",1149689810,10564745.0,Schwenksville,Pennsylvania,C
134261,"Mount Wolf, Pennsylvania",1167881626,11804505.0,Mount Wolf,Pennsylvania,GA
131868,"South Coatesville, Pennsylvania",1158103661,3784937.0,South Coatesville,Pennsylvania,C
131298,"White Township, Beaver County, Pennsylvania",1177025223,8563493.0,White Township,Beaver County,C
74822452,"Pittsfield Township, Warren County, Pennsylvania",1175383622,74822453.0,Pittsfield Township,Warren County,Stub
134102,"Dreher Township, Wayne County, Pennsylvania",1166854102,8551858.0,Dreher Township,Wayne County,GA
132400,"Williamstown, Pennsylvania",1164004536,11822529.0,Williamstown,Pennsylvania,Start
131401,"Shoemakersville, Pennsylvania",1173397974,10395454.0,Shoemakersville,Pennsylvania,GA
134025,"Burgettstown, Pennsylvania",1166922015,7042827.0,Burgettstown,Pennsylvania,C
134210,"Nicholson Township, Wyoming County, Pennsylvania",1174319104,10448222.0,Nicholson Township,Wyoming County,C
131998,"Graham Township, Clearfield County, Pennsylvania",1175876352,16518122.0,Graham Township,Clearfield County,C
133468,"East Bangor, Pennsylvania",1178765199,6636501.0,East Bangor,Pennsylvania,C
131684,"Loretto, Pennsylvania",1143226807,6536315.0,Loretto,Pennsylvania,GA
133963,"Irwin Township, Venango County, Pennsylvania",1167178105,22608822.0,Irwin Township,Venango County,Start
74851074,"Mead Township, Warren County, Pennsylvania",1175957354,74851075.0,Mead Township,Warren County,Stub
131943,"Redbank Township, Clarion County, Pennsylvania",1156646099,22623661.0,Redbank Township,Clarion County,C
131771,"Huston Township, Centre County, Pennsylvania",1167176585,16114647.0,Huston Township,Centre County,C
131358,"District Township, Berks County, Pennsylvania",1174275694,10415420.0,District Township,Berks County,C
131436,"Huston Township, Blair County, Pennsylvania",1167176582,22608819.0,Huston Township,Blair County,C
74821895,"Ulster Township, Bradford County, Pennsylvania",1175377239,74821896.0,Ulster Township,Bradford County,Stub
132716,"Clymer, Pennsylvania",1171488876,11232847.0,Clymer,Pennsylvania,C
132395,"Wayne Township, Dauphin County, Pennsylvania",1174431169,18446746.0,Wayne Township,Dauphin County,C
74821424,"West Mahoning Township, Indiana County, Pennsylvania",1175371197,74821425.0,West Mahoning Township,Indiana County,Stub
132055,"Flemington, Pennsylvania",1132569085,11265418.0,Flemington,Pennsylvania,C
132771,"Pine Creek Township, Jefferson County, Pennsylvania",1173810725,16372197.0,Pine Creek Township,Jefferson County,C
134110,"Mount Pleasant Township, Wayne County, Pennsylvania",1167392588,8551884.0,Mount Pleasant Township,Wayne County,GA
131316,"Liberty Township, Bedford County, Pennsylvania",1167316852,17712770.0,Liberty Township,Bedford County,C
74822169,"Sheshequin Township, Bradford County, Pennsylvania",1175380011,74822170.0,Sheshequin Township,Bradford County,Stub
132475,"Concord Township, Erie County, Pennsylvania",1166757527,16517569.0,Concord Township,Erie County,Start
131942,"Porter Township, Clarion County, Pennsylvania",1173892550,22623712.0,Porter Township,Clarion County,C
131467,"Litchfield Township, Bradford County, Pennsylvania",1167319029,16113013.0,Litchfield Township,Bradford County,Start
74822458,"Pinegrove Township, Venango County, Pennsylvania",1175383703,74822459.0,Pinegrove Township,Venango County,Stub
74850986,"Montour Township, Columbia County, Pennsylvania",1175956314,74850987.0,Montour Township,Columbia County,Stub
133722,"Tower City, Pennsylvania",1176592378,9193669.0,Tower City,Pennsylvania,C
133433,"West Conshohocken, Pennsylvania",1158119719,3779968.0,West Conshohocken,Pennsylvania,C
131551,"Richlandtown, Pennsylvania",1172313872,10634571.0,Richlandtown,Pennsylvania,C
132325,"Newville, Pennsylvania",1157445082,11441757.0,Newville,Pennsylvania,GA
132709,"Buffington Township, Indiana County, Pennsylvania",1166636648,16516822.0,Buffington Township,Indiana County,C
132904,"Terre Hill, Pennsylvania",1169248255,10655994.0,Terre Hill,Pennsylvania,GA
74850894,"Newlin Township, Chester County, Pennsylvania",1175955328,74850895.0,Newlin Township,Chester County,Stub
74821711,"Upper Mifflin Township, Cumberland County, Pennsylvania",1175374205,74821712.0,Upper Mifflin Township,Cumberland County,Stub
133292,"Bratton Township, Pennsylvania",1175073830,11209661.0,Bratton Township,Pennsylvania,C
71531792,"Vanport Township, Beaver County, Pennsylvania",1109656410,71531793.0,Vanport Township,Beaver County,Stub
131490,"Troy, Pennsylvania",1158115381,11209797.0,Troy,Pennsylvania,C
134112,"Palmyra Township, Wayne County, Pennsylvania",1167456870,8551892.0,Palmyra Township,Wayne County,Start
131323,"Monroe Township, Bedford County, Pennsylvania",1179526375,22629421.0,Monroe Township,Bedford County,C
131677,"Gallitzin Township, Cambria County, Pennsylvania",1168354004,16518061.0,Gallitzin Township,Cambria County,Start
134196,"Clinton Township, Wyoming County, Pennsylvania",1174318496,10448283.0,Clinton Township,Wyoming County,C
74851030,"Middlebury Township, Tioga County, Pennsylvania",1175956757,74851031.0,Middlebury Township,Tioga County,Stub
134070,"North Charleroi, Pennsylvania",1159287321,11442179.0,North Charleroi,Pennsylvania,C
134122,"Waymart, Pennsylvania",1158118980,8551759.0,Waymart,Pennsylvania,GA
131574,"Brady Township, Butler County, Pennsylvania",1177076041,7042835.0,Brady Township,Butler County,C
131638,"Washington Township, Butler County, Pennsylvania",1165535005,22614566.0,Washington Township,Butler County,C
133752,"Middleburg, Pennsylvania",1157440917,11384124.0,Middleburg,Pennsylvania,GA
132660,"Dublin Township, Huntingdon County, Pennsylvania",1166854389,16517762.0,Dublin Township,Huntingdon County,C
133861,"Hallstead, Pennsylvania",1132680296,11384038.0,Hallstead,Pennsylvania,C
134057,"Houston, Pennsylvania",1160093296,7057764.0,Houston,Pennsylvania,C
132133,"Main Township, Columbia County, Pennsylvania",1171937090,11804931.0,Main Township,Columbia County,B
131841,"Highland Township, Chester County, Pennsylvania",1167137072,10334467.0,Highland Township,Chester County,C
131220,"North Apollo, Pennsylvania",1171481382,11441898.0,North Apollo,Pennsylvania,GA
131507,"Bridgeton Township, Pennsylvania",1172271299,10653935.0,Bridgeton Township,Pennsylvania,GA
131838,"Elverson, Pennsylvania",1177866247,10334065.0,Elverson,Pennsylvania,C
134191,"West Leechburg, Pennsylvania",1159221386,11821624.0,West Leechburg,Pennsylvania,C
74821449,"West Carroll Township, Cambria County, Pennsylvania",1175371479,74821450.0,West Carroll Township,Cambria County,Stub
74667382,"Bigler Township, Clearfield County, Pennsylvania",1172125057,74667383.0,Bigler Township,Clearfield County,Stub
133037,"Fairmount Township, Luzerne County, Pennsylvania",1166998108,16517888.0,Fairmount Township,Luzerne County,GA
133227,"Jackson Township, Mercer County, Pennsylvania",1160603524,17014116.0,Jackson Township,Mercer County,C
131189,"Whitaker, Pennsylvania",1170802883,25708516.0,Whitaker,Pennsylvania,C
133726,"Union Township, Schuylkill County, Pennsylvania",1167740385,18447727.0,Union Township,Schuylkill County,C
133871,"Liberty Township, Susquehanna County, Pennsylvania",1174221823,22483386.0,Liberty Township,Susquehanna County,C
131477,"Rome Township, Bradford County, Pennsylvania",1176176394,16113069.0,Rome Township,Bradford County,C
133778,"Boswell, Pennsylvania",1157350983,11364213.0,Boswell,Pennsylvania,C
132818,"Susquehanna Township, Juniata County, Pennsylvania",1167679999,16114508.0,Susquehanna Township,Juniata County,C
74821661,"Watts Township, Perry County, Pennsylvania",1175373587,74821662.0,Watts Township,Perry County,Stub
131679,"Hastings, Pennsylvania",1157360979,11366704.0,Hastings,Pennsylvania,GA
131338,"Woodbury Township, Bedford County, Pennsylvania",1159726400,22654100.0,Woodbury Township,Bedford County,C
74821184,"Wyalusing Township, Bradford County, Pennsylvania",1175368856,74821185.0,Wyalusing Township,Bradford County,Stub
131757,"Centre Hall, Pennsylvania",1168603170,11197199.0,Centre Hall,Pennsylvania,C
131469,"Monroe Township, Bradford County, Pennsylvania",1174341222,16113024.0,Monroe Township,Bradford County,C
132608,"Dublin Township, Fulton County, Pennsylvania",1166854384,11383615.0,Dublin Township,Fulton County,C
133882,"Rush Township, Susquehanna County, Pennsylvania",1174222288,22483398.0,Rush Township,Susquehanna County,Start
133502,"West Easton, Pennsylvania",1172634935,6638509.0,West Easton,Pennsylvania,C
74822527,"Orange Township, Columbia County, Pennsylvania",1175384298,74822529.0,Orange Township,Columbia County,Stub
132016,"Penn Township, Clearfield County, Pennsylvania",1157450133,18946244.0,Penn Township,Clearfield County,C
133994,"Farmington Township, Warren County, Pennsylvania",1173803790,11562402.0,Farmington Township,Warren County,C
132619,"Center Township, Greene County, Pennsylvania",1166693403,16517281.0,Center Township,Greene County,C
132840,"Glenburn Township, Lackawanna County, Pennsylvania",1174298022,12845231.0,Glenburn Township,Lackawanna County,C
132822,"Tuscarora Township, Juniata County, Pennsylvania",1173513501,16114524.0,Tuscarora Township,Juniata County,C
131449,"Williamsburg, Pennsylvania",1176715010,8386307.0,Williamsburg,Pennsylvania,C
131723,"Banks Township, Carbon County, Pennsylvania",1166533125,11575536.0,Banks Township,Carbon County,C
131122,"Heidelberg, Pennsylvania",1169024093,7057747.0,Heidelberg,Pennsylvania,C
132087,"Benton Township, Columbia County, Pennsylvania",1166608232,11577913.0,Benton Township,Columbia County,C
39266344,"Bloomfield, Pennsylvania",552961019,39266345.0,Bloomfield,Pennsylvania,Stub
131055,"Liberty Township, Adams County, Pennsylvania",1167316843,19562251.0,Liberty Township,Adams County,C
132777,"Rose Township, Jefferson County, Pennsylvania",1173811342,16372226.0,Rose Township,Jefferson County,C
132001,"Gulich Township, Clearfield County, Pennsylvania",1175876700,22483116.0,Gulich Township,Clearfield County,C
131776,"Marion Township, Centre County, Pennsylvania",1167335039,16114747.0,Marion Township,Centre County,C
131614,"Marion Township, Butler County, Pennsylvania",1177679392,7057843.0,Marion Township,Butler County,Start
134253,"Loganville, Pennsylvania",1157438908,11804497.0,Loganville,Pennsylvania,GA
132834,"Dalton, Pennsylvania",1157356181,11803851.0,Dalton,Pennsylvania,C
132078,"Renovo, Pennsylvania",1175662681,6126647.0,Renovo,Pennsylvania,C
131431,"Duncansville, Pennsylvania",1174340743,11383708.0,Duncansville,Pennsylvania,GA
132244,"Summerhill Township, Crawford County, Pennsylvania",1172101545,11562198.0,Summerhill Township,Crawford County,Start
131297,"West Mayfield, Pennsylvania",1177022927,8563566.0,West Mayfield,Pennsylvania,C
134204,"Lemon Township, Wyoming County, Pennsylvania",1174318910,10448265.0,Lemon Township,Wyoming County,C
134199,"Factoryville, Pennsylvania",1178896964,10448291.0,Factoryville,Pennsylvania,C
131315,"King Township, Bedford County, Pennsylvania",1157437595,22620390.0,King Township,Bedford County,C
132706,"Black Lick Township, Pennsylvania",1172125481,14336547.0,Black Lick Township,Pennsylvania,Start
74850818,"North Heidelberg Township, Berks County, Pennsylvania",1175954388,74850819.0,North Heidelberg Township,Berks County,Stub
74822226,"Sandy Lake Township, Mercer County, Pennsylvania",1175380597,74822227.0,Sandy Lake Township,Mercer County,Stub
132248,"Troy Township, Crawford County, Pennsylvania",1172101737,11562227.0,Troy Township,Crawford County,C
131130,"Leetsdale, Pennsylvania",1169213994,7057807.0,Leetsdale,Pennsylvania,C
132770,"Perry Township, Jefferson County, Pennsylvania",1173810586,16372191.0,Perry Township,Jefferson County,Start
133858,"Gibson Township, Susquehanna County, Pennsylvania",1174221429,16518071.0,Gibson Township,Susquehanna County,GA
132763,"Eldred Township, Jefferson County, Pennsylvania",1173809681,16372161.0,Eldred Township,Jefferson County,C
133551,"Buffalo Township, Perry County, Pennsylvania",1166636549,16516807.0,Buffalo Township,Perry County,C
131665,"Dale, Pennsylvania",1157356158,11366645.0,Dale,Pennsylvania,C
133052,"Hollenback Township, Luzerne County, Pennsylvania",1171907337,22608790.0,Hollenback Township,Luzerne County,C
132610,"McConnellsburg, Pennsylvania",1166185063,11383580.0,McConnellsburg,Pennsylvania,C
131035,"Biglerville, Pennsylvania",1159826561,11209621.0,Biglerville,Pennsylvania,C
133120,"Duboistown, Pennsylvania",1132564184,9675956.0,Duboistown,Pennsylvania,GA
74822257,"Roulette Township, Potter County, Pennsylvania",1175381193,74822258.0,Roulette Township,Potter County,Stub
74821329,"Wiconisco Township, Dauphin County, Pennsylvania",1175370187,74821330.0,Wiconisco Township,Dauphin County,Stub
131926,"Madison Township, Clarion County, Pennsylvania",1157439619,22623750.0,Madison Township,Clarion County,C
74821336,"Wilmot Township, Bradford County, Pennsylvania",1175370351,74821337.0,Wilmot Township,Bradford County,Stub
131461,"Columbia Township, Bradford County, Pennsylvania",1166756947,16112974.0,Columbia Township,Bradford County,Start
131668,"East Conemaugh, Pennsylvania",1168847933,11366653.0,East Conemaugh,Pennsylvania,GA
132047,"Castanea Township, Clinton County, Pennsylvania",1172274603,16114342.0,Castanea Township,Clinton County,C
131197,"Bethel Township, Armstrong County, Pennsylvania",1171043993,7042731.0,Bethel Township,Armstrong County,GA
133576,"Tuscarora Township, Perry County, Pennsylvania",1167738766,22483305.0,Tuscarora Township,Perry County,Start
134104,"Hawley, Pennsylvania",1164726669,8551790.0,Hawley,Pennsylvania,GA
74822284,"Piatt Township, Lycoming County, Pennsylvania",1175381522,74822285.0,Piatt Township,Lycoming County,Stub
131239,"Wayne Township, Armstrong County, Pennsylvania",1171898280,22654202.0,Wayne Township,Armstrong County,C
131784,"Penn Township, Centre County, Pennsylvania",1167459199,16114772.0,Penn Township,Centre County,C
131304,"Colerain Township, Bedford County, Pennsylvania",1177100144,16517492.0,Colerain Township,Bedford County,C
132643,"Wayne Township, Greene County, Pennsylvania",1167838491,18449006.0,Wayne Township,Greene County,C
131084,"Bradford Woods, Pennsylvania",1168850365,7042833.0,Bradford Woods,Pennsylvania,GA
133853,"Forest Lake Township, Susquehanna County, Pennsylvania",1174220943,16517940.0,Forest Lake Township,Susquehanna County,C
99266,"Christiana, Pennsylvania",1177092787,7255952.0,Christiana,Pennsylvania,GA
74822114,"South Bend Township, Armstrong County, Pennsylvania",1175379570,74822115.0,South Bend Township,Armstrong County,Stub
134059,"Jefferson Township, Washington County, Pennsylvania",1157436492,7057789.0,Jefferson Township,Washington County,C
74850946,"Nescopeck Township, Luzerne County, Pennsylvania",1175955889,74850947.0,Nescopeck Township,Luzerne County,Stub
131242,"West Kittanning, Pennsylvania",1174309443,11442174.0,West Kittanning,Pennsylvania,Start
131628,"Prospect, Pennsylvania",1177984050,11821951.0,Prospect,Pennsylvania,Start
132652,"Brady Township, Huntingdon County, Pennsylvania",1166632502,16516761.0,Brady Township,Huntingdon County,Start
132433,"Millbourne, Pennsylvania",1176074781,10533490.0,Millbourne,Pennsylvania,GA
133964,"Jackson Township, Venango County, Pennsylvania",1167178933,22620092.0,Jackson Township,Venango County,C
74822517,"Orwell Township, Bradford County, Pennsylvania",1175384185,74822518.0,Orwell Township,Bradford County,Stub
132913,"Ellport, Pennsylvania",1169508969,11383815.0,Ellport,Pennsylvania,GA
131116,"Frazer Township, Allegheny County, Pennsylvania",1178185504,7057707.0,Frazer Township,Allegheny County,C
74821909,"Towanda Township, Bradford County, Pennsylvania",1175377388,74821910.0,Towanda Township,Bradford County,Stub
133604,"Galeton, Pennsylvania",1178185763,11210563.0,Galeton,Pennsylvania,GA
132551,"Point Marion, Pennsylvania",1157452790,4010910.0,Point Marion,Pennsylvania,GA
134081,"Speers, Pennsylvania",1158104416,25708024.0,Speers,Pennsylvania,C
132780,"Sykesville, Pennsylvania",1158107373,11248301.0,Sykesville,Pennsylvania,C
131922,"Knox, Pennsylvania",1157437725,11261322.0,Knox,Pennsylvania,GA
133497,"Tatamy, Pennsylvania",1172631783,6638154.0,Tatamy,Pennsylvania,C
131519,"Durham Township, Bucks County, Pennsylvania",1167967145,10653957.0,Durham Township,Bucks County,GA
131492,"Tuscarora Township, Bradford County, Pennsylvania",1176484731,16113174.0,Tuscarora Township,Bradford County,C
133448,"Derry Township, Montour County, Pennsylvania",1166851003,11210469.0,Derry Township,Montour County,C
74850788,"North Towanda Township, Bradford County, Pennsylvania",1175954136,74850789.0,North Towanda Township,Bradford County,Stub
133029,"Dennison Township, Luzerne County, Pennsylvania",1166850804,16517740.0,Dennison Township,Luzerne County,C
133618,"Shinglehouse, Pennsylvania",1172746924,11210570.0,Shinglehouse,Pennsylvania,GA
132829,"Carbondale Township, Lackawanna County, Pennsylvania",1174295767,12845213.0,Carbondale Township,Lackawanna County,C
132015,"Osceola Mills, Pennsylvania",1173009904,11265383.0,Osceola Mills,Pennsylvania,C
133533,"Rush Township, Northumberland County, Pennsylvania",1167642669,18448168.0,Rush Township,Northumberland County,Start
74822100,"South Creek Township, Bradford County, Pennsylvania",1175379408,74822102.0,South Creek Township,Bradford County,Stub
131483,"Springfield Township, Bradford County, Pennsylvania",1167676321,16113111.0,Springfield Township,Bradford County,Start
132181,"Cochranton, Pennsylvania",1173386242,9610301.0,Cochranton,Pennsylvania,GA
133711,"Schuylkill Township, Schuylkill County, Pennsylvania",1167668884,18447735.0,Schuylkill Township,Schuylkill County,B
133102,"White Haven, Pennsylvania",1178913134,732730.0,White Haven,Pennsylvania,C
133450,"Limestone Township, Montour County, Pennsylvania",1167317597,11210483.0,Limestone Township,Montour County,C
131910,"Ashland Township, Pennsylvania",1173812839,16516568.0,Ashland Township,Pennsylvania,C
74939885,"Lower Tyrone Township, Fayette County, Pennsylvania",1177807362,74939886.0,Lower Tyrone Township,Fayette County,Stub
131778,"Milesburg, Pennsylvania",1157441220,11197208.0,Milesburg,Pennsylvania,C
132399,"Williams Township, Dauphin County, Pennsylvania",1171925438,18446755.0,Williams Township,Dauphin County,C
74822146,"Slocum Township, Luzerne County, Pennsylvania",1175379850,74822147.0,Slocum Township,Luzerne County,Stub
131437,"Juniata Township, Blair County, Pennsylvania",1169052687,22620318.0,Juniata Township,Blair County,C
132655,"Cass Township, Huntingdon County, Pennsylvania",1166692227,16516920.0,Cass Township,Huntingdon County,C
133150,"Muncy Township, Lycoming County, Pennsylvania",1157442629,9996271.0,Muncy Township,Lycoming County,GA
132611,"Taylor Township, Fulton County, Pennsylvania",1167681268,11383627.0,Taylor Township,Fulton County,C
131581,"Cherry Township, Butler County, Pennsylvania",1177158169,7042904.0,Cherry Township,Butler County,Start
74821703,"Upper Turkeyfoot Township, Somerset County, Pennsylvania",1175374048,74821704.0,Upper Turkeyfoot Township,Somerset County,Stub
133782,"Central City, Pennsylvania",1157354375,11364238.0,Central City,Pennsylvania,C
131343,"Bally, Pennsylvania",1169399030,10395339.0,Bally,Pennsylvania,C
134066,"Morris Township, Washington County, Pennsylvania",1152771560,7057874.0,Morris Township,Washington County,C
74821587,"West Beaver Township, Snyder County, Pennsylvania",1175372571,74821588.0,West Beaver Township,Snyder County,Stub
132096,"Cleveland Township, Columbia County, Pennsylvania",1171938256,11577928.0,Cleveland Township,Columbia County,C
74851062,"Mercer Township, Butler County, Pennsylvania",1175957226,74851064.0,Mercer Township,Butler County,Stub
132612,"Thompson Township, Fulton County, Pennsylvania",1167682287,11383636.0,Thompson Township,Fulton County,C
132912,"Bessemer, Lawrence County, Pennsylvania",1169508943,11383766.0,Bessemer,Lawrence County,GA
74821950,"Thornhurst Township, Lackawanna County, Pennsylvania",1175377851,74821951.0,Thornhurst Township,Lackawanna County,Stub
133213,"Fairview Township, Mercer County, Pennsylvania",1159987787,16517911.0,Fairview Township,Mercer County,Start
133563,"Miller Township, Perry County, Pennsylvania",1167343825,22483247.0,Miller Township,Perry County,Start
132514,"Belle Vernon, Pennsylvania",1172848900,7042749.0,Belle Vernon,Pennsylvania,C
132473,"Amity Township, Erie County, Pennsylvania",1176490440,16516514.0,Amity Township,Erie County,Start
132681,"Penn Township, Huntingdon County, Pennsylvania",1167459216,17178975.0,Penn Township,Huntingdon County,GA
133222,"Greene Township, Mercer County, Pennsylvania",1160603243,16518162.0,Greene Township,Mercer County,Start
74850930,"Neville Township, Allegheny County, Pennsylvania",1175955724,74850931.0,Neville Township,Allegheny County,Stub
74822533,"Oneida Township, Huntingdon County, Pennsylvania",1175384314,74822534.0,Oneida Township,Huntingdon County,Stub
132642,"Washington Township, Greene County, Pennsylvania",1167836642,18448277.0,Washington Township,Greene County,C
133685,"New Philadelphia, Pennsylvania",1157444478,11574495.0,New Philadelphia,Pennsylvania,C
133140,"Mifflin Township, Lycoming County, Pennsylvania",1175719130,9996256.0,Mifflin Township,Lycoming County,GA
131133,"Lincoln, Pennsylvania",1169348493,7057818.0,Lincoln,Pennsylvania,C
133933,"Westfield, Pennsylvania",1159221983,11210764.0,Westfield,Pennsylvania,C
132769,"Oliver Township, Jefferson County, Pennsylvania",1173810501,16372187.0,Oliver Township,Jefferson County,GA
74939819,"McCalmont Township, Jefferson County, Pennsylvania",1177806748,74939820.0,McCalmont Township,Jefferson County,Stub
133768,"West Perry Township, Pennsylvania",1172679444,16099893.0,West Perry Township,Pennsylvania,C
132721,"East Mahoning Township, Indiana County, Pennsylvania",1166990965,16517798.0,East Mahoning Township,Indiana County,C
131970,"Burnside Township, Clearfield County, Pennsylvania",1175874716,16516853.0,Burnside Township,Clearfield County,C
131454,"Asylum Township, Pennsylvania",1176176191,6689825.0,Asylum Township,Pennsylvania,C
74663893,"Lower Augusta Township, Northumberland County, Pennsylvania",1172050398,74663894.0,Lower Augusta Township,Northumberland County,Stub
74851060,"Meshoppen Township, Wyoming County, Pennsylvania",1175957221,74851061.0,Meshoppen Township,Wyoming County,Stub
74821350,"Westfield Township, Tioga County, Pennsylvania",1175370431,74821351.0,Westfield Township,Tioga County,Stub
131231,"Redbank Township, Armstrong County, Pennsylvania",1171708547,22632905.0,Redbank Township,Armstrong County,C
133561,"Liverpool Township, Perry County, Pennsylvania",1167319738,22483238.0,Liverpool Township,Perry County,C
133606,"Harrison Township, Potter County, Pennsylvania",1167133753,16113328.0,Harrison Township,Potter County,C
133910,"Liberty Township, Tioga County, Pennsylvania",1173731246,16119672.0,Liberty Township,Tioga County,C
133729,"Walker Township, Schuylkill County, Pennsylvania",1167776954,18447833.0,Walker Township,Schuylkill County,C
74822394,"Plum Township, Venango County, Pennsylvania",1175382865,74822395.0,Plum Township,Venango County,Stub
133895,"Covington Township, Tioga County, Pennsylvania",1166766342,16119572.0,Covington Township,Tioga County,C
131527,"Ivyland, Pennsylvania",1172131501,10634493.0,Ivyland,Pennsylvania,GA
133282,"Stoneboro, Pennsylvania",1169338194,11261778.0,Stoneboro,Pennsylvania,C
132144,"Pine Township, Columbia County, Pennsylvania",1167496043,11804963.0,Pine Township,Columbia County,C
131583,"Chicora, Pennsylvania",1177182376,7042909.0,Chicora,Pennsylvania,GA
132934,"Taylor Township, Lawrence County, Pennsylvania",1159984398,8387505.0,Taylor Township,Lawrence County,C
132695,"Union Township, Huntingdon County, Pennsylvania",1167740168,18067832.0,Union Township,Huntingdon County,C
131482,"South Waverly, Pennsylvania",1158104225,11209728.0,South Waverly,Pennsylvania,GA
131923,"Knox Township, Clarion County, Pennsylvania",1173813912,22620397.0,Knox Township,Clarion County,C
132767,"Knox Township, Jefferson County, Pennsylvania",1173810228,16371377.0,Knox Township,Jefferson County,Start
132522,"Dunbar, Pennsylvania",1162267280,7043028.0,Dunbar,Pennsylvania,C
151000,"Falls Creek, Pennsylvania",1157358423,11248281.0,Falls Creek,Pennsylvania,GA
131672,"Elder Township, Cambria County, Pennsylvania",1173129814,16517839.0,Elder Township,Cambria County,Start
132385,"Royalton, Pennsylvania",1135859162,11822523.0,Royalton,Pennsylvania,GA
133695,"Palo Alto, Pennsylvania",1157448816,11574521.0,Palo Alto,Pennsylvania,GA
132213,"Linesville, Pennsylvania",1177375107,11248348.0,Linesville,Pennsylvania,C
132046,"Beech Creek Township, Pennsylvania",1172124809,16114337.0,Beech Creek Township,Pennsylvania,C
134047,"Ellsworth, Pennsylvania",1152768974,7057903.0,Ellsworth,Pennsylvania,GA
133929,"Union Township, Tioga County, Pennsylvania",1176484291,16119758.0,Union Township,Tioga County,C
132052,"Dunnstable Township, Clinton County, Pennsylvania",1157356725,16114364.0,Dunnstable Township,Clinton County,C
134304,"Yoe, Pennsylvania",1176178299,11804590.0,Yoe,Pennsylvania,C
131030,"Abbottstown, Pennsylvania",1170165197,6355505.0,Abbottstown,Pennsylvania,C
131526,"Hulmeville, Pennsylvania",1172131475,10634489.0,Hulmeville,Pennsylvania,GA
132190,"Fairfield Township, Crawford County, Pennsylvania",1172098900,11561957.0,Fairfield Township,Crawford County,GA
131301,"Bloomfield Township, Bedford County, Pennsylvania",1169048834,16516741.0,Bloomfield Township,Bedford County,C
133587,"Milford, Pennsylvania",1178956341,8572145.0,Milford,Pennsylvania,GA
74822496,"Packer Township, Carbon County, Pennsylvania",1175383970,74822497.0,Packer Township,Carbon County,Stub
132703,"Banks Township, Indiana County, Pennsylvania",1166533138,16516589.0,Banks Township,Indiana County,C
133165,"Susquehanna Township, Lycoming County, Pennsylvania",1167680003,9844063.0,Susquehanna Township,Lycoming County,GA
133953,"Canal Township, Venango County, Pennsylvania",1166689957,16516880.0,Canal Township,Venango County,C
133928,"Tioga Township, Tioga County, Pennsylvania",1171918729,16119753.0,Tioga Township,Tioga County,C
74822363,"Preston Township, Wayne County, Pennsylvania",1175382612,74822364.0,Preston Township,Wayne County,Stub
134128,"Avonmore, Pennsylvania",1157349453,7042759.0,Avonmore,Pennsylvania,C
