article_title,revision_id,article_quality,state,population,regional_division
"Hamilton Township, Van Buren County, Michigan",1174706618,Start,Michigan,10034113,East North Central
"Hamlin Township, Eaton County, Michigan",1132680521,Start,Michigan,10034113,East North Central
"Hamlin Township, Mason County, Michigan",1174457298,C,Michigan,10034113,East North Central
"Hampton Township, Michigan",1154920681,Start,Michigan,10034113,East North Central
"Hamtramck, Michigan",1178138881,B,Michigan,10034113,East North Central
"Hancock, Michigan",1178386154,GA,Michigan,10034113,East North Central
"Hancock Township, Michigan",1174706876,Start,Michigan,10034113,East North Central
"Handy Township, Michigan",1167132353,Start,Michigan,10034113,East North Central
"Hanover, Michigan",1167132610,C,Michigan,10034113,East North Central
"Hanover Township, Jackson County, Michigan",1167132553,Start,Michigan,10034113,East North Central
"Hanover Township, Wexford County, Michigan",1174706929,C,Michigan,10034113,East North Central
"Harbor Beach, Michigan",1177674327,C,Michigan,10034113,East North Central
"Harbor Springs, Michigan",1178950113,C,Michigan,10034113,East North Central
"Haring Charter Township, Michigan",197081841,Stub,Michigan,10034113,East North Central
"Harper Woods, Michigan",1176129074,C,Michigan,10034113,East North Central
"Harrietta, Michigan",1171423181,C,Michigan,10034113,East North Central
"Harris Township, Michigan",1179488870,GA,Michigan,10034113,East North Central
"Harrison, Michigan",1175527424,C,Michigan,10034113,East North Central
"Harrison Township, Michigan",1167221387,C,Michigan,10034113,East North Central
"Harrisville, Michigan",1160941644,C,Michigan,10034113,East North Central
"Harrisville Township, Michigan",1170390512,C,Michigan,10034113,East North Central
"Hart, Michigan",1149250145,C,Michigan,10034113,East North Central
"Hart Township, Michigan",1174707170,Start,Michigan,10034113,East North Central
"Hartford, Michigan",1132681454,Start,Michigan,10034113,East North Central
"Hartford Township, Michigan",1167133959,Start,Michigan,10034113,East North Central
"Hartland Township, Michigan",1167133996,GA,Michigan,10034113,East North Central
"Hartwick Township, Michigan",1174707354,Start,Michigan,10034113,East North Central
"Hastings, Michigan",1149852084,C,Michigan,10034113,East North Central
"Hastings Charter Township, Michigan",1132884885,Start,Michigan,10034113,East North Central
"Hatton Township, Michigan",1174707478,C,Michigan,10034113,East North Central
"Hawes Township, Michigan",1174707531,C,Michigan,10034113,East North Central
"Hay Township, Michigan",1167134672,C,Michigan,10034113,East North Central
"Hayes Township, Charlevoix County, Michigan",1167134736,C,Michigan,10034113,East North Central
"Hayes Township, Clare County, Michigan",1167134741,C,Michigan,10034113,East North Central
"Hayes Township, Otsego County, Michigan",1174707630,Start,Michigan,10034113,East North Central
"Haynes Township, Michigan",1174707699,C,Michigan,10034113,East North Central
"Hazel Park, Michigan",1160824811,C,Michigan,10034113,East North Central
"Hazelton Township, Michigan",1167135030,C,Michigan,10034113,East North Central
"Heath Township, Michigan",1167135166,Start,Michigan,10034113,East North Central
"Hebron Township, Michigan",1174707846,C,Michigan,10034113,East North Central
"Helena Township, Michigan",1167135417,Start,Michigan,10034113,East North Central
"Hematite Township, Michigan",1168712535,Start,Michigan,10034113,East North Central
"Henderson Township, Michigan",1174708047,C,Michigan,10034113,East North Central
"Hendricks Township, Michigan",1170601300,B,Michigan,10034113,East North Central
"Henrietta Township, Michigan",1167135866,B,Michigan,10034113,East North Central
"Hersey, Michigan",1167136313,Start,Michigan,10034113,East North Central
"Hersey Township, Michigan",1167136305,Start,Michigan,10034113,East North Central
"Hesperia, Michigan",1167136368,C,Michigan,10034113,East North Central
"Hiawatha Township, Michigan",1174708292,Start,Michigan,10034113,East North Central
"Higgins Township, Michigan",1174708384,C,Michigan,10034113,East North Central
"Highland Township, Oakland County, Michigan",1155701874,C,Michigan,10034113,East North Central
"Highland Township, Osceola County, Michigan",1174708457,C,Michigan,10034113,East North Central
"Highland Park, Michigan",1171229479,B,Michigan,10034113,East North Central
"Hill Township, Michigan",1173734823,Start,Michigan,10034113,East North Central
"Hillman, Michigan",1178988815,C,Michigan,10034113,East North Central
"Hillman Township, Michigan",1178988220,Start,Michigan,10034113,East North Central
"Hillsdale, Michigan",1178746820,C,Michigan,10034113,East North Central
"Hillsdale Township, Michigan",1167153650,C,Michigan,10034113,East North Central
"Hinton Township, Michigan",1175226403,C,Michigan,10034113,East North Central
"Holland Township, Missaukee County, Michigan",1167154379,B,Michigan,10034113,East North Central
"Holland, Michigan",1177683866,C,Michigan,10034113,East North Central
"Holland Charter Township, Michigan",1132683924,Start,Michigan,10034113,East North Central
"Holly, Michigan",1167154609,C,Michigan,10034113,East North Central
"Holly Township, Michigan",1167154601,C,Michigan,10034113,East North Central
"Holmes Township, Michigan",1179490451,Start,Michigan,10034113,East North Central
"Holton Township, Michigan",1167154840,C,Michigan,10034113,East North Central
"Home Township, Montcalm County, Michigan",1167154926,C,Michigan,10034113,East North Central
"Home Township, Newaygo County, Michigan",1167154927,Start,Michigan,10034113,East North Central
"Homer, Michigan",1167155035,C,Michigan,10034113,East North Central
"Homer Township, Calhoun County, Michigan",1167154996,C,Michigan,10034113,East North Central
"Homer Township, Midland County, Michigan",1167155002,Start,Michigan,10034113,East North Central
"Homestead Township, Michigan",1167155057,Start,Michigan,10034113,East North Central
"Honor, Michigan",1167155262,C,Michigan,10034113,East North Central
"Hope Township, Barry County, Michigan",1167155434,Start,Michigan,10034113,East North Central
"Hope Township, Midland County, Michigan",1167155443,Start,Michigan,10034113,East North Central
"Hopkins, Michigan",1167155868,C,Michigan,10034113,East North Central
"Hopkins Township, Michigan",1167155852,C,Michigan,10034113,East North Central
"Horton Township, Michigan",1174709353,C,Michigan,10034113,East North Central
"Houghton, Michigan",1175613624,C,Michigan,10034113,East North Central
"Houghton Township, Michigan",1168334129,GA,Michigan,10034113,East North Central
"Howard Township, Michigan",1167156297,Start,Michigan,10034113,East North Central
"Howard City, Michigan",1167156250,C,Michigan,10034113,East North Central
"Howell, Michigan",1175304853,C,Michigan,10034113,East North Central
"Howell Township, Michigan",1167156403,C,Michigan,10034113,East North Central
"Hubbardston, Michigan",1167156527,C,Michigan,10034113,East North Central
"Hudson Township, Charlevoix County, Michigan",1174709516,C,Michigan,10034113,East North Central
"Hudson, Michigan",1164593186,C,Michigan,10034113,East North Central
"Hudson Township, Lenawee County, Michigan",1174709541,Start,Michigan,10034113,East North Central
"Hudson Township, Mackinac County, Michigan",1170601349,Start,Michigan,10034113,East North Central
"Hudsonville, Michigan",1175415708,C,Michigan,10034113,East North Central
"Hulbert Township, Michigan",1174709581,Start,Michigan,10034113,East North Central
"Humboldt Township, Michigan",1174709601,Start,Michigan,10034113,East North Central
"Hume Township, Michigan",1167176146,C,Michigan,10034113,East North Central
"Huntington Woods, Michigan",1162404514,C,Michigan,10034113,East North Central
"Huron Township, Michigan",1174709771,C,Michigan,10034113,East North Central
"Huron Charter Township, Michigan",1134952065,C,Michigan,10034113,East North Central
"Ida Township, Michigan",1172085030,GA,Michigan,10034113,East North Central
"Imlay Township, Michigan",1167176950,Start,Michigan,10034113,East North Central
"Imlay City, Michigan",1149990004,C,Michigan,10034113,East North Central
"Independence Charter Township, Michigan",185426984,Stub,Michigan,10034113,East North Central
"Indianfields Township, Michigan",1167177388,Start,Michigan,10034113,East North Central
"Ingallston Township, Michigan",1179491862,Start,Michigan,10034113,East North Central
"Ingersoll Township, Michigan",1167177466,C,Michigan,10034113,East North Central
"Ingham Township, Michigan",1174710033,Start,Michigan,10034113,East North Central
"Inkster, Michigan",1178574720,GA,Michigan,10034113,East North Central
"Inland Township, Michigan",1174710066,GA,Michigan,10034113,East North Central
"Interior Township, Michigan",1168637223,Start,Michigan,10034113,East North Central
"Inverness Township, Michigan",1167177657,Start,Michigan,10034113,East North Central
"Inwood Township, Michigan",1174710178,Start,Michigan,10034113,East North Central
"Ionia, Michigan",1177686645,C,Michigan,10034113,East North Central
"Ionia Township, Michigan",1167177713,Start,Michigan,10034113,East North Central
"Iosco Township, Michigan",1167177716,C,Michigan,10034113,East North Central
"Ira Township, Michigan",1169586090,C,Michigan,10034113,East North Central
"Iron Mountain, Michigan",1179094344,C,Michigan,10034113,East North Central
"Iron River, Michigan",1178590676,C,Michigan,10034113,East North Central
"Iron River Township, Michigan",1168712669,Start,Michigan,10034113,East North Central
"Ironwood, Michigan",1167338926,C,Michigan,10034113,East North Central
"Ironwood Charter Township, Michigan",1174710273,Start,Michigan,10034113,East North Central
"Irving Township, Michigan",1167178023,Start,Michigan,10034113,East North Central
"Isabella Township, Michigan",1174710294,Start,Michigan,10034113,East North Central
"Ishpeming, Michigan",1171489488,C,Michigan,10034113,East North Central
"Ishpeming Township, Michigan",1174710316,C,Michigan,10034113,East North Central
"Ithaca, Michigan",1149249915,C,Michigan,10034113,East North Central
"Jackson, Michigan",1175549818,C,Michigan,10034113,East North Central
"James Township, Michigan",1167179129,Start,Michigan,10034113,East North Central
"Jamestown Charter Township, Michigan",1133869256,C,Michigan,10034113,East North Central
"Jasper Township, Michigan",1174710588,Start,Michigan,10034113,East North Central
"Jefferson Township, Cass County, Michigan",1167179507,Start,Michigan,10034113,East North Central
"Jefferson Township, Hillsdale County, Michigan",1171839007,GA,Michigan,10034113,East North Central
"Jerome Township, Michigan",1167180102,Start,Michigan,10034113,East North Central
"Johnstown Township, Michigan",1170582202,Start,Michigan,10034113,East North Central
"Jonesfield Township, Michigan",1175064134,Start,Michigan,10034113,East North Central
"Jonesville, Michigan",1147566778,C,Michigan,10034113,East North Central
"Jordan Township, Michigan",1174710987,Start,Michigan,10034113,East North Central
"Joyfield Township, Michigan",1174711018,Start,Michigan,10034113,East North Central
"Juniata Township, Michigan",1174711046,Start,Michigan,10034113,East North Central
"Kalamazoo, Michigan",1179347792,GA,Michigan,10034113,East North Central
"Kalamazoo Township, Michigan",1146869473,C,Michigan,10034113,East North Central
"Kalamo Township, Michigan",1174711076,Start,Michigan,10034113,East North Central
"Kaleva, Michigan",1168221751,C,Michigan,10034113,East North Central
"Kalkaska, Michigan",1167288187,C,Michigan,10034113,East North Central
"Kalkaska Township, Michigan",1167288163,Start,Michigan,10034113,East North Central
"Kasson Township, Michigan",1174711148,C,Michigan,10034113,East North Central
"Kawkawlin Township, Michigan",1167288712,Start,Michigan,10034113,East North Central
"Kearney Township, Michigan",1167288754,Start,Michigan,10034113,East North Central
"Keego Harbor, Michigan",1158533270,C,Michigan,10034113,East North Central
"Keeler Township, Michigan",1110875640,Start,Michigan,10034113,East North Central
"Keene Township, Michigan",1174711219,Start,Michigan,10034113,East North Central
"Kenockee Township, Michigan",1174711303,C,Michigan,10034113,East North Central
"Kent City, Michigan",1167289653,C,Michigan,10034113,East North Central
"Kentwood, Michigan",1174930871,C,Michigan,10034113,East North Central
"Kimball Township, Michigan",1167290288,C,Michigan,10034113,East North Central
"Kinde, Michigan",1167290407,C,Michigan,10034113,East North Central
"Kinderhook Township, Michigan",1167290428,Start,Michigan,10034113,East North Central
"Kingsford, Michigan",1168789341,C,Michigan,10034113,East North Central
"Kingsley, Michigan",1177362547,C,Michigan,10034113,East North Central
"Kingston, Michigan",1167290730,Start,Michigan,10034113,East North Central
"Kingston Township, Michigan",1174711537,Start,Michigan,10034113,East North Central
"Kinross Charter Township, Michigan",1174711575,Start,Michigan,10034113,East North Central
"Klacking Township, Michigan",1174711610,Start,Michigan,10034113,East North Central
"Kochville Township, Michigan",1167291571,C,Michigan,10034113,East North Central
"Koehler Township, Michigan",1174711690,Start,Michigan,10034113,East North Central
"Koylton Township, Michigan",1174711722,Start,Michigan,10034113,East North Central
"Krakow Township, Michigan",1174711768,Start,Michigan,10034113,East North Central
"Lafayette Township, Michigan",1174711951,Start,Michigan,10034113,East North Central
"LaGrange Township, Michigan",1167292252,Start,Michigan,10034113,East North Central
"Laingsburg, Michigan",1142625726,C,Michigan,10034113,East North Central
"Laird Township, Michigan",1174711971,Start,Michigan,10034113,East North Central
"Lake Township, Benzie County, Michigan",1167293951,C,Michigan,10034113,East North Central
"Lake Charter Township, Michigan",1132790333,Start,Michigan,10034113,East North Central
"Lake Township, Huron County, Michigan",1167293978,Start,Michigan,10034113,East North Central
"Lake Township, Lake County, Michigan",1174712387,Start,Michigan,10034113,East North Central
"Lake Township, Menominee County, Michigan",1174712397,Start,Michigan,10034113,East North Central
"Lake Township, Missaukee County, Michigan",1167293994,C,Michigan,10034113,East North Central
"Lake Township, Roscommon County, Michigan",1172883530,GA,Michigan,10034113,East North Central
"Lake Angelus, Michigan",1161905542,C,Michigan,10034113,East North Central
"Lake Ann, Michigan",1167292655,C,Michigan,10034113,East North Central
"Lake City, Michigan",1169898446,C,Michigan,10034113,East North Central
"Lakefield Township, Luce County, Michigan",1168634438,C,Michigan,10034113,East North Central
"Lakefield Township, Saginaw County, Michigan",1174712458,Start,Michigan,10034113,East North Central
"Lake Isabella, Michigan",1167293729,Start,Michigan,10034113,East North Central
"Lake Linden, Michigan",1167293787,C,Michigan,10034113,East North Central
"Lake Odessa, Michigan",1174049671,C,Michigan,10034113,East North Central
"Lake Orion, Michigan",1174004082,C,Michigan,10034113,East North Central
"Laketon Township, Michigan",1167294320,Start,Michigan,10034113,East North Central
"Laketown Township, Michigan",1173017837,Start,Michigan,10034113,East North Central
"Lakeview, Michigan",1167294372,C,Michigan,10034113,East North Central
"Lakewood Club, Michigan",1167294427,Start,Michigan,10034113,East North Central
"Lamotte Township, Michigan",1174712638,Start,Michigan,10034113,East North Central
"L'Anse, Michigan",1170414446,GA,Michigan,10034113,East North Central
"L'Anse Township, Michigan",1178986197,C,Michigan,10034113,East North Central
"Lansing, Michigan",1179535226,B,Michigan,10034113,East North Central
"Lansing Charter Township, Michigan",1166757483,C,Michigan,10034113,East North Central
"Lapeer, Michigan",1169348953,GA,Michigan,10034113,East North Central
"Lapeer Township, Michigan",1167295093,Start,Michigan,10034113,East North Central
"Larkin Charter Township, Michigan",1132791278,Start,Michigan,10034113,East North Central
"La Salle Township, Michigan",1178961714,C,Michigan,10034113,East North Central
"Lathrup Village, Michigan",1167171767,GA,Michigan,10034113,East North Central
"Laurium, Michigan",1167295585,GA,Michigan,10034113,East North Central
"Lawrence, Michigan",1167295711,Start,Michigan,10034113,East North Central
"Lawrence Township, Michigan",1167295686,Start,Michigan,10034113,East North Central
"Lawton, Michigan",1167295802,C,Michigan,10034113,East North Central
"Leavitt Township, Michigan",1174713134,Start,Michigan,10034113,East North Central
"Lebanon Township, Michigan",1174713147,Start,Michigan,10034113,East North Central
"Lee Township, Allegan County, Michigan",1167296391,Start,Michigan,10034113,East North Central
"Lee Township, Calhoun County, Michigan",1174713202,Start,Michigan,10034113,East North Central
"Lee Township, Midland County, Michigan",1177533440,Start,Michigan,10034113,East North Central
"Leelanau Township, Michigan",1167296505,C,Michigan,10034113,East North Central
"Leighton Township, Michigan",1167296776,C,Michigan,10034113,East North Central
"Leland Township, Michigan",1167296819,C,Michigan,10034113,East North Central
"Lennon, Michigan",1167296941,C,Michigan,10034113,East North Central
"Lenox Township, Michigan",1167315957,C,Michigan,10034113,East North Central
"Leonard, Michigan",1167316076,C,Michigan,10034113,East North Central
"Leoni Township, Michigan",1167316105,Start,Michigan,10034113,East North Central
"Leonidas Township, Michigan",1174713437,Start,Michigan,10034113,East North Central
"Leroy Township, Calhoun County, Michigan",1167316211,Start,Michigan,10034113,East North Central
"Leroy Township, Ingham County, Michigan",1167316220,Start,Michigan,10034113,East North Central
"LeRoy, Michigan",1167295977,C,Michigan,10034113,East North Central
"LeRoy Township, Michigan",1174713075,Start,Michigan,10034113,East North Central
"Leslie, Michigan",1176704450,C,Michigan,10034113,East North Central
"Leslie Township, Michigan",1174713489,Start,Michigan,10034113,East North Central
"Lexington, Michigan",1167316705,C,Michigan,10034113,East North Central
"Lexington Township, Michigan",1167316676,Start,Michigan,10034113,East North Central
"Liberty Township, Jackson County, Michigan",1167316998,C,Michigan,10034113,East North Central
"Liberty Township, Wexford County, Michigan",1170392219,Start,Michigan,10034113,East North Central
"Lilley Township, Michigan",1174713788,Start,Michigan,10034113,East North Central
"Lima Township, Michigan",1167317502,C,Michigan,10034113,East North Central
"Limestone Township, Michigan",1179048660,GA,Michigan,10034113,East North Central
"Lincoln, Michigan",1167318003,C,Michigan,10034113,East North Central
"Lincoln Township, Arenac County, Michigan",1174713886,Start,Michigan,10034113,East North Central
"Lincoln Charter Township, Michigan",1132793217,Start,Michigan,10034113,East North Central
"Lincoln Township, Clare County, Michigan",1167317761,C,Michigan,10034113,East North Central
"Lincoln Township, Huron County, Michigan",1174713911,Start,Michigan,10034113,East North Central
"Lincoln Township, Isabella County, Michigan",1174713914,Start,Michigan,10034113,East North Central
"Lincoln Township, Midland County, Michigan",1167317889,Start,Michigan,10034113,East North Central
"Lincoln Township, Newaygo County, Michigan",1174713936,Start,Michigan,10034113,East North Central
"Lincoln Township, Osceola County, Michigan",1174713946,Start,Michigan,10034113,East North Central
"Lincoln Park, Michigan",1155702348,C,Michigan,10034113,East North Central
"Linden, Michigan",1140188774,GA,Michigan,10034113,East North Central
"Litchfield, Michigan",1136362395,C,Michigan,10034113,East North Central
"Litchfield Township, Michigan",1174714191,C,Michigan,10034113,East North Central
"Littlefield Township, Michigan",1173361867,C,Michigan,10034113,East North Central
"Little Traverse Township, Michigan",1173360879,Start,Michigan,10034113,East North Central
"Livingston Township, Michigan",1167319830,Start,Michigan,10034113,East North Central
"Livonia, Michigan",1178215381,C,Michigan,10034113,East North Central
"Locke Township, Michigan",1174714371,Start,Michigan,10034113,East North Central
"Lockport Township, Michigan",1167320563,Start,Michigan,10034113,East North Central
"Lodi Township, Michigan",1171957349,C,Michigan,10034113,East North Central
"Logan Township, Mason County, Michigan",1174714589,Start,Michigan,10034113,East North Central
"Logan Township, Ogemaw County, Michigan",1174714601,C,Michigan,10034113,East North Central
"London Township, Michigan",1172032097,C,Michigan,10034113,East North Central
"Long Lake Township, Michigan",1170591707,C,Michigan,10034113,East North Central
"Long Rapids Township, Michigan",1174714808,B,Michigan,10034113,East North Central
"Loud Township, Michigan",1178988288,Start,Michigan,10034113,East North Central
"Lovells Township, Michigan",1174714985,C,Michigan,10034113,East North Central
"Lowell, Michigan",1161680917,GA,Michigan,10034113,East North Central
"Lowell Charter Township, Michigan",188648222,Stub,Michigan,10034113,East North Central
"Ludington, Michigan",1172099515,C,Michigan,10034113,East North Central
"Luna Pier, Michigan",1158464604,C,Michigan,10034113,East North Central
"Luther, Michigan",1167323746,C,Michigan,10034113,East North Central
"Lyndon Township, Michigan",1167324017,C,Michigan,10034113,East North Central
"Lynn Township, Michigan",1174715254,Start,Michigan,10034113,East North Central
"Lyon Township, Oakland County, Michigan",1132795240,C,Michigan,10034113,East North Central
"Lyon Township, Roscommon County, Michigan",1172883573,C,Michigan,10034113,East North Central
"Lyons, Michigan",1167324236,Start,Michigan,10034113,East North Central
"Lyons Township, Michigan",1167324215,Start,Michigan,10034113,East North Central
"McBain, Michigan",1133239306,C,Michigan,10034113,East North Central
"McBride, Michigan",1167336933,C,Michigan,10034113,East North Central
"Mackinac Island, Michigan",1178792618,C,Michigan,10034113,East North Central
"Mackinaw Township, Michigan",1167324484,C,Michigan,10034113,East North Central
"Mackinaw City, Michigan",1176595419,B,Michigan,10034113,East North Central
"McKinley Township, Emmet County, Michigan",1174717164,C,Michigan,10034113,East North Central
"McKinley Township, Huron County, Michigan",1174717169,Start,Michigan,10034113,East North Central
"McMillan Township, Luce County, Michigan",1168634693,C,Michigan,10034113,East North Central
"McMillan Township, Ontonagon County, Michigan",1168637416,Start,Michigan,10034113,East North Central
"Macomb Township, Michigan",1177306188,GA,Michigan,10034113,East North Central
"Macon Township, Michigan",1174715321,Start,Michigan,10034113,East North Central
"Madison Charter Township, Michigan",1160817583,C,Michigan,10034113,East North Central
"Madison Heights, Michigan",1168919644,C,Michigan,10034113,East North Central
"Mancelona, Michigan",1172815926,C,Michigan,10034113,East North Central
"Mancelona Township, Michigan",1167333845,C,Michigan,10034113,East North Central
"Manchester, Michigan",1167333944,C,Michigan,10034113,East North Central
"Manchester Township, Michigan",1167333921,C,Michigan,10034113,East North Central
"Manistee, Michigan",1178799230,GA,Michigan,10034113,East North Central
"Manistee Township, Michigan",1174458204,C,Michigan,10034113,East North Central
"Manistique, Michigan",1168638414,C,Michigan,10034113,East North Central
"Manistique Township, Michigan",1174715643,Start,Michigan,10034113,East North Central
"Manlius Township, Michigan",1167334146,C,Michigan,10034113,East North Central
"Mansfield Township, Michigan",1168712758,Stub,Michigan,10034113,East North Central
"Manton, Michigan",1167973685,C,Michigan,10034113,East North Central
"Maple Forest Township, Michigan",1174715785,C,Michigan,10034113,East North Central
"Maple Grove Township, Barry County, Michigan",1174715796,Start,Michigan,10034113,East North Central
"Maple Grove Township, Manistee County, Michigan",1174715819,Start,Michigan,10034113,East North Central
"Maple Grove Township, Saginaw County, Michigan",1167334383,Start,Michigan,10034113,East North Central
"Maple Rapids, Michigan",1167334429,C,Michigan,10034113,East North Central
"Maple Ridge Township, Alpena County, Michigan",1167334430,C,Michigan,10034113,East North Central
"Maple Ridge Township, Delta County, Michigan",1167334437,Start,Michigan,10034113,East North Central
"Maple River Township, Michigan",1174715926,Start,Michigan,10034113,East North Central
"Maple Valley Township, Montcalm County, Michigan",1174715942,C,Michigan,10034113,East North Central
"Maple Valley Township, Sanilac County, Michigan",1174715949,Start,Michigan,10034113,East North Central
"Marathon Township, Michigan",1167334612,Start,Michigan,10034113,East North Central
"Marcellus, Michigan",1167334696,C,Michigan,10034113,East North Central
"Marcellus Township, Michigan",1167334695,Start,Michigan,10034113,East North Central
"Marengo Township, Michigan",1174716107,Start,Michigan,10034113,East North Central
"Marenisco Township, Michigan",1167334856,Start,Michigan,10034113,East North Central
"Marilla Township, Michigan",1174716133,C,Michigan,10034113,East North Central
"Marine City, Michigan",1171090929,C,Michigan,10034113,East North Central
"Marion Township, Charlevoix County, Michigan",1174716163,C,Michigan,10034113,East North Central
"Marion Township, Livingston County, Michigan",1167335165,Start,Michigan,10034113,East North Central
"Marion, Michigan",1167335229,C,Michigan,10034113,East North Central
"Marion Township, Osceola County, Michigan",1174716192,Start,Michigan,10034113,East North Central
"Marion Township, Saginaw County, Michigan",1174716206,C,Michigan,10034113,East North Central
"Marion Township, Sanilac County, Michigan",1174716215,Start,Michigan,10034113,East North Central
"Markey Township, Michigan",1175096763,C,Michigan,10034113,East North Central
"Marlette, Michigan",1133238098,C,Michigan,10034113,East North Central
"Marlette Township, Michigan",1174716295,Start,Michigan,10034113,East North Central
"Marquette Township, Mackinac County, Michigan",1176616851,Start,Michigan,10034113,East North Central
"Marquette, Michigan",1175504355,GA,Michigan,10034113,East North Central
"Marquette Township, Marquette County, Michigan",1170841647,C,Michigan,10034113,East North Central
"Marshall, Michigan",1159877625,C,Michigan,10034113,East North Central
"Marshall Township, Michigan",1167335536,Start,Michigan,10034113,East North Central
"Martin, Michigan",1167335729,Start,Michigan,10034113,East North Central
"Martin Township, Michigan",1167335701,Start,Michigan,10034113,East North Central
"Martiny Township, Michigan",1175228220,Start,Michigan,10034113,East North Central
"Marysville, Michigan",1170483708,C,Michigan,10034113,East North Central
"Mason Township, Arenac County, Michigan",1174716714,Start,Michigan,10034113,East North Central
"Mason Township, Cass County, Michigan",1167336033,Start,Michigan,10034113,East North Central
"Mason, Michigan",1165347032,C,Michigan,10034113,East North Central
"Masonville Township, Michigan",1174716760,Start,Michigan,10034113,East North Central
"Mastodon Township, Michigan",1168713088,Start,Michigan,10034113,East North Central
"Matchwood Township, Michigan",1168637305,Start,Michigan,10034113,East North Central
"Mathias Township, Michigan",1179048726,C,Michigan,10034113,East North Central
"Mattawan, Michigan",1167336237,C,Michigan,10034113,East North Central
"Matteson Township, Michigan",1174716814,Start,Michigan,10034113,East North Central
"Maybee, Michigan",1174334062,GA,Michigan,10034113,East North Central
"Mayfield Township, Grand Traverse County, Michigan",1174716923,C,Michigan,10034113,East North Central
"Mayfield Township, Lapeer County, Michigan",1167336626,Start,Michigan,10034113,East North Central
"Mayville, Michigan",1169751003,C,Michigan,10034113,East North Central
"Meade Township, Huron County, Michigan",1174717215,Start,Michigan,10034113,East North Central
"Meade Township, Mason County, Michigan",1174717221,Start,Michigan,10034113,East North Central
"Mecosta, Michigan",1174907433,C,Michigan,10034113,East North Central
"Mecosta Township, Michigan",1175356005,C,Michigan,10034113,East North Central
"Medina Township, Michigan",1174717330,C,Michigan,10034113,East North Central
"Mellen Township, Michigan",1174717377,C,Michigan,10034113,East North Central
"Melrose Township, Michigan",1167341699,C,Michigan,10034113,East North Central
"Melvin, Michigan",1167341801,Start,Michigan,10034113,East North Central
"Melvindale, Michigan",1133239902,C,Michigan,10034113,East North Central
"Memphis, Michigan",1160277784,C,Michigan,10034113,East North Central
"Mendon, Michigan",1177249663,C,Michigan,10034113,East North Central
"Mendon Township, Michigan",1167341872,Start,Michigan,10034113,East North Central
"Menominee, Michigan",1177483249,C,Michigan,10034113,East North Central
"Menominee Township, Michigan",1174717740,Start,Michigan,10034113,East North Central
"Mentor Township, Cheboygan County, Michigan",1174717754,Start,Michigan,10034113,East North Central
"Mentor Township, Oscoda County, Michigan",1174717760,Start,Michigan,10034113,East North Central
"Meridian Charter Township, Michigan",1155858205,C,Michigan,10034113,East North Central
"Merrill Township, Michigan",1174717857,C,Michigan,10034113,East North Central
"Merrill, Michigan",1168705587,C,Michigan,10034113,East North Central
"Merritt Township, Michigan",1174717874,C,Michigan,10034113,East North Central
"Mesick, Michigan",1178962225,C,Michigan,10034113,East North Central
"Metamora, Michigan",1167342358,C,Michigan,10034113,East North Central
"Metamora Township, Michigan",1167342349,C,Michigan,10034113,East North Central
"Metz Township, Michigan",1174717961,Start,Michigan,10034113,East North Central
"Meyer Township, Michigan",1174717971,C,Michigan,10034113,East North Central
"Michiana, Michigan",1167342602,Start,Michigan,10034113,East North Central
"Michigamme Township, Michigan",1174718001,C,Michigan,10034113,East North Central
"Middle Branch Township, Michigan",1174718019,Start,Michigan,10034113,East North Central
"Middlebury Township, Michigan",1174718120,Start,Michigan,10034113,East North Central
"Middleville, Michigan",1174064773,C,Michigan,10034113,East North Central
"Midland, Michigan",1178165571,C,Michigan,10034113,East North Central
"Midland Charter Township, Michigan",192328485,Stub,Michigan,10034113,East North Central
"Mikado Township, Michigan",1174718218,C,Michigan,10034113,East North Central
"Milan Township, Michigan",1174718256,C,Michigan,10034113,East North Central
"Milan, Michigan",1171418059,GA,Michigan,10034113,East North Central
"Milford, Michigan",1167343568,C,Michigan,10034113,East North Central
"Milford Charter Township, Michigan",192381642,Stub,Michigan,10034113,East North Central
"Millbrook Township, Michigan",1175358326,Start,Michigan,10034113,East North Central
"Millen Township, Michigan",1167343779,Start,Michigan,10034113,East North Central
"Millersburg, Michigan",1167343879,Start,Michigan,10034113,East North Central
"Millington, Michigan",1167343997,C,Michigan,10034113,East North Central
"Millington Township, Michigan",1167343986,Start,Michigan,10034113,East North Central
"Mills Township, Midland County, Michigan",1167344029,Start,Michigan,10034113,East North Central
"Mills Township, Ogemaw County, Michigan",1169144411,C,Michigan,10034113,East North Central
"Milton Township, Antrim County, Michigan",1167344244,Start,Michigan,10034113,East North Central
"Milton Township, Cass County, Michigan",1167344253,GA,Michigan,10034113,East North Central
"Minden Township, Michigan",1167344390,Start,Michigan,10034113,East North Central
"Minden City, Michigan",1167344381,Start,Michigan,10034113,East North Central
"Mitchell Township, Michigan",1167344921,C,Michigan,10034113,East North Central
"Moffatt Township, Michigan",1167345156,C,Michigan,10034113,East North Central
"Moltke Township, Michigan",1167345316,Start,Michigan,10034113,East North Central
"Monitor Charter Township, Michigan",196564608,Stub,Michigan,10034113,East North Central
"Monroe, Michigan",1179415529,C,Michigan,10034113,East North Central
"Monroe Charter Township, Michigan",1133241791,C,Michigan,10034113,East North Central
"Monroe Township, Michigan",1167345719,Start,Michigan,10034113,East North Central
